image_path,label
C:\Users\csais\Desktop\total1\benign\ISIC_0015987_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000232_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000415_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015251_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015973_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000360_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015180_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000102_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000315_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012298_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015360_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000149_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000152_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000412_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013174_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016044_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000420_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016019_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015971_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013321_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013831_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013874_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013567_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016031_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013165_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012840_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000169_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013740_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000363_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014982_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000252_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000260_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000327_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000190_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010174_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012902_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000237_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012785_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015142_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013775_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009918_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000002_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012988_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016017_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016062_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013639_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000317_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011163_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000329_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000254_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011140_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015603_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011136_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012290_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000153_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013359_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010591_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013359_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000000_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013014_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011169_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010251_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000348_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014173_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016004_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001105_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014800_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012379_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000089_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010080_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010468_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015989_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015943_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000123_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016052_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013833_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014349_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016006_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010251_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012661_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014932_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015954_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013813_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013040_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014932_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012342_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015969_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015158_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012952_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016035_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000130_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012390_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015386_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012697_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000054_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000395_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014546_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000079_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013766_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000080_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016048_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015386_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000141_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012854_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000094_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016022_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015163_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000307_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015395_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016057_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013578_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000209_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014233_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000346_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000268_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000229_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000275_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000466_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000100_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000162_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013844_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000346_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014255_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015115_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000196_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015981_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000377_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013258_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000080_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013063_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000342_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013840_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015153_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000317_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010350_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016060_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000336_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013277_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010591_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009910_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000295_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013065_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000301_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000059_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013833_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000531_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016013_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014238_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010360_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000093_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000378_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000023_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001102_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000369_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016044_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000342_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015614_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010240_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016045_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012773_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000196_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014181_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014663_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000351_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015180_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015041_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015386_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010329_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010379_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015468_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015991_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013054_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000239_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015959_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016061_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013696_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000264_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015419_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013832_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010054_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000302_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000062_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016011_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000522_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016013_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000038_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016053_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000201_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015645_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016065_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000041_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015466_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011344_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000246_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000321_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000277_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013033_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000020_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012469_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012800_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000367_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013696_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000127_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014559_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015963_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013775_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012386_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015978_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014982_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013490_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000276_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000484_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015966_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011135_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000516_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013088_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013334_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014800_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000079_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010067_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000298_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015115_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013840_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013815 (1)_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016003_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015412_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014542_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013530_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013530_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015153_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014982_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015485_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012416_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000251_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000166_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010596_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013490_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0014792_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000100_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015979_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000176_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012245_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000159_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000215_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016051_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012749_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014148_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0014661_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013079_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014541_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001152_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015969_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015182_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000347_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000148_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000314_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013578_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000053_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000120_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000269_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010000_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0014346_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015417_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000032_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015967_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015468_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013975_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013150_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016057_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012147_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015167_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000138_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000133_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000040_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010067_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000188_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011118_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000136_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000395_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000293_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015969_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015937_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000099_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010081_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011366_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000227_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016005_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010240_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015071_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000263_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012696_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015383_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000482_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012433_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013844_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000319_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000288_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000111_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014772_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000365_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001126_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000023_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000017_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000047_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016056_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000217_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014157_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000382_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0014346_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016012_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000215_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012693_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000189_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000240_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000046_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015953_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000277_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000353_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014982_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013500_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013652_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000554_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014912_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016066_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001134_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015989_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016002_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000061_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000413_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000519_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015966_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000190_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000205_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010251_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000116_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000064_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014187_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016041_seg_180.jpg,0
